,Date,User,Tweet
1819,2022-11-30 05:54:36+00:00,GoodReturnsIN,"RBI announces launch of first pilot for retail digital rupee

#RBI #pilot #digitalrupee #launch https://t.co/ayVL4S4hSq"
1820,2022-11-30 05:53:37+00:00,DavidRymen,"RBI Begins First Retail Digital Rupee Pilot in 13 Indian Cities With 8 Banks https://t.co/KS3Q9joQXn
#Bitcoin #Binance #Blockchain #Coinbase #Crypto #Cryptocurrency #Doge #LTC #NFTs #BTC #Trading #Mining #Israel #USA #India #China #Metaverse #DeFi"
1821,2022-11-30 05:53:15+00:00,bbcnewstelugu,"డిజిటల్ రూపీ అంటే ఏంటి ? మామూలు కరెన్సీకీ, దీనికి తేడా ఏంటి, ఎవరు, ఎలా ఉపయోగించవచ్చు?
https://t.co/CxAleoVtqt
#DigitalRupee #Currency #MONEY #Banking #India 
#Economy #Cryptocurency"
1822,2022-11-30 05:50:41+00:00,DDNewsHindi,"भारतीय रिजर्व बैंक कल से प्रोयोगिक आधार पर खुदरा डिजिटल रुपया शुरू  करेगा ; डिजिटल रूपये की शुरूआत मुंबई, नई दिल्ली, बेंगलुरु और भुवनेश्वर शहरों में की जायेगी

@RBI 
#DigitalRupee https://t.co/Ds1I0Ke2zR"
1823,2022-11-30 05:50:40+00:00,NavExM,"Breaking News : 🇮🇳 India to launch first retail digital rupee (CBDC) pilot on December 1, 2022

#DigitalRupee #DigitalIndia #Digital #India #Rupee"
1824,2022-11-30 05:47:49+00:00,4rp4n0x01,"RBI announces the launch date for Retail CBDC Pilot!!
The next big step towards being the global leader in digital payments ✨
#DigitalRupee #CBDC #erupee #retailcbdc #India #payments #Blockchain #Currency #Digital #RBI https://t.co/SasEIxTGBa"
1825,2022-11-30 05:47:28+00:00,SamNothingmore,@dakshjuneja Looking forward to it. #DigitalRupee
1826,2022-11-30 05:47:24+00:00,OdhiINShop,"#ReserveBankofIndia (#RBI) #India will start a pilot project of retail #DigitalCurrency, #₹ on #01122022. #8banks have been identified for the pilot project on #digitalrupee in #retail.
#SBI #ICICI #YesBank #IDFCFIRSTBank #BankofBaroda #hdfcbank #kotakmahindra https://t.co/H0Jg2TcggJ"
1827,2022-11-30 05:45:56+00:00,blockchaingeekk,"#DigitalRupee 

Read the whitepaper on #Bitcoin and choose freedom over slavery (CBDCs).

https://t.co/0HBPXOBFXi"
1828,2022-11-30 05:44:17+00:00,news8_plus,"Digital Rupee will start in the country from tomorrow, how will you be able to use it? What are its advantages and disadvantages? know everything
 #DigitalCurrency #digitalrupee #Indianrupee #IndianRupees
https://t.co/9oH4B6wRRM"
1829,2022-11-30 05:42:22+00:00,startupstorym,"Reserve Bank of India (@RBI ) will launch the #e-Rupee pilot in December

#india #bank #RBI #erupee #digitalrupee #newsupdate #startupstory 

https://t.co/dyVWlNyci2"
1830,2022-11-30 05:41:35+00:00,Crypto_News_BD,"CNB: 🇮🇳India’s central bank, #RBI, is launching its first retail #digitalrupee pilot on 1st December. The #CBDC will be tested in 13 cities with the participation of 8 banks. 

Resource: Bitcoin News

#crypto #cryptocurrency
#cryptonews #crypto_news_bd #crypto #bitcoin #btc https://t.co/0QfGfRZW3A"
1831,2022-11-30 05:40:28+00:00,blockchaingeekk,"@ak1380042 Sir, please take some time to read this to educate yourself to make a difference between what is offered to you as freedom (#BTC  ) or slavery (#DigitalRupee ). I am not a financial advisor.
https://t.co/0HBPXOBFXi"
1832,2022-11-30 05:39:31+00:00,DropTownSaloon,"RBI Begins First Retail Digital Rupee Pilot in 13 Indian Cities With 8 Banks – Regulation Bitcoin News - 

https://t.co/72paojsA1H

#Crypto #CryptoNews #CryptoTrends #NFT #NFTNews #NFTRelease #NFTDrop #AltCoin #AirDrop #NFTProject #NFTArtist  #NFTCommunity  #CNFT #CNFTComm..."
1833,2022-11-30 05:38:55+00:00,etmalayalam,"ഡിജിറ്റല്‍ റുപ്പിയെ പറ്റി സാധാരണക്കാര്‍ അറിയേണ്ടതെല്ലാം ഒറ്റനോട്ടത്തില്‍.#erupi #eRUPI #DigitalRupee #India #CBDC #Crypto #cryptocurrencies 

https://t.co/p40bJG34XL"
1834,2022-11-30 05:38:38+00:00,THEFREEMEDIA2K,"#RBI to launch first pilot for retail #DigitalRupee from December 1; SBI, ICICI Bank and six other banks identified for participation

Read : https://t.co/FEqgeczC8Y
@RBI
#SBI #ICICIBank #India #news #newsmedia #mediainfluencer #media #TFM https://t.co/2kohhJmoEF"
1835,2022-11-30 05:38:27+00:00,Cryptosaround,"JUST IN: 🇮🇳 India to launch first retail digital rupee (CBDC) pilot on December 1, 2022. #DigitalRupee"
1836,2022-11-30 05:38:18+00:00,coincredofficl,"👉RBI has announced the launch of a pilot for retail digital rupee on 1 December with four banks in four cities.

To know more click this👇
https://t.co/PmdBTbdvyQ

#DigitalRupee #Rupee https://t.co/2VPBvn1xxa"
1837,2022-11-30 05:38:18+00:00,Cryptosaround,"Proud to learn that India becomes one of the initial counties to introduce a digital currency. RBI’s Digital Rupee is the future of currency in India. Backed by a sovereign entity, stable and freely convertible, it is the best alternative to  cryptocurrency. 

#DigitalRupee"
1838,2022-11-30 05:36:42+00:00,aajtak,"कल से आम आदमी के लिए लॉन्च होगा Digital Rupee

#DigitalRupee #ATDigital https://t.co/leyqzj1IB8"
1839,2022-11-30 05:36:42+00:00,Patel4Advik,"The Reserve Bank announces the launch of the first pilot for retail digital Rupee (e₹-R) on December 01, 2022.
#RBI #DigitalRupee #Rupee https://t.co/DvWydhAq6t"
1840,2022-11-30 05:35:54+00:00,JackOfAllTechs,RBI Begins First Retail Digital Rupee Pilot in 13 Indian Cities With 8 Banks https://t.co/vcVlKNxVNu #CBDC #DigitalRupee #IndianCentralBank #RBI
1841,2022-11-30 05:34:58+00:00,eesanjenews,"ನಾಳೆಯಿಂದ ಬೆಂಗಳೂರಿನಲ್ಲಿ ಡಿಜಿಟಲ್ ರುಪಿ ಚಲಾವಣೆ
https://t.co/MnvChpjiz3

#Digital, #rupee, #pilot, #project, #launching,  #December1,"
1842,2022-11-30 05:34:54+00:00,AajKiKhabarNews,"भारतीय रिजर्व बैंक (RBI) ने 1 दिसबंर से रिटेल डिजिटल रुपये (Digital Rupee) के लॉन्च का ऐलान कर दिया है, जो रिटेल डिजिटल करेंसी के लिए पहला पायलट प्रोजेक्ट होगा . 
 #DigitalRupee @RBI https://t.co/gWJ7bUsgj9"
1843,2022-11-30 05:34:30+00:00,AeronflyJourney,"National Crafts Museum...

Follow: @AeronflyJourney 

AeronFly
Visit Us: https://t.co/p9lOLMy4WH

#wonderwithaeronfly #Zomato #PaulWalker #Adipurush #BCCI #travelphotography #AyeshaSingh #RishabhPant #INDvsNZ #NDTVExclusive #DigitalRupee #WWENXT #AK62 #CHESHIRE #Prabhas #Varisu https://t.co/A8SEJhFjUJ"
1844,2022-11-30 05:33:17+00:00,YuanZhangCrypto,"BTCTN: India’s central bank, #RBI, is launching its first retail #digitalrupee pilot on Dec. 1. The #CBDC will be tested in 13 cities with the participation of 8 banks. #crypto #cryptocurrency https://t.co/4m6I3bP7aM"
1845,2022-11-30 05:32:47+00:00,BhavsarInv,#DigitalRupee https://t.co/r7UV6LvsNn
1846,2022-11-30 05:32:31+00:00,lagatarIN,"कैश रखने की झंझट होगी खत्म, 1 दिसंबर को आरबीआई आम आदमी के लिए लॉन्च करेगा Digital Rupee https://t.co/kDCXyaWTrn #Keeping #cash #end #December1 #RBI #commonman #launch #DigitalRupee #pilot #Project"
1847,2022-11-30 05:32:04+00:00,trending_now2,"India’s central bank, #RBI, is launching its first retail #digitalrupee pilot on Dec. 1. The #CBDC will be tested in 13 cities with the participation of 8 banks. #crypto #cryptocurrency #CBDC"
1848,2022-11-30 05:31:49+00:00,PiLogGroup,"Did you know data classification could make or break your data governance? Read full article here https://t.co/lAFjaMhiKV

#data #classification #datagovernance #databreach #masterdata #class #dataintegration #cloud #technology #innovation #NadavLapid #DigitalRupee #DigitalAssets https://t.co/jIw5nXKfd8"
1849,2022-11-30 05:31:22+00:00,crypto__notes,#Crypto news: RBI Begins First Retail Digital Rupee Pilot in 13 Indian Cities With 8 Banks https://t.co/4J4HfxGxDS
1850,2022-11-30 05:30:59+00:00,GyrNetwork,"Each end comes with a new beginning.
.
So, let's prepare for 2023 with Aaghaaz!!

City: Delhi

The venue is to be announced soon, stay tuned for a further update...
.
.
#seminario #seminarnasional #seminarista #aaghaaz #growyournetwork #DigitalRupee #10MViews #KuCoin #GyreNetwork https://t.co/ds4KBEUvjl"
1851,2022-11-30 05:30:04+00:00,eapnewsindia,"India’s Central Bank to Start Retail CBDC Pilot on December 1.
भारत का सेंट्रल बैंक 1 दिसंबर को रिटेल सीबीडीसी पायलट शुरू करेगा । 

#hindinews #cryptonews #cryptoworld #eapnews #digitalrupee #happynews"
1852,2022-11-30 05:28:44+00:00,inhnewsindia,"कल लांच होने जा रहा है E-RUPAY, जानिए कैसे होगा इसका इस्तेमाल ?
.
.
Follow Us On 👉👉👉 @inhnewsindia
.
.
#Case #business #DigitalRupee #Digital #Currency #bank #Digitalwallet #internet #Network #eWallet #savingaccount #RBI #Ewallets #NirmalaSitharaman #India #ERUPAY #inh24x7 https://t.co/ZBDSsYKCvZ"
1853,2022-11-30 05:24:59+00:00,udayam_official,"ఆర్‌బిఐ గురువారం నుంచి రిటైల్‌ డిజిటల్‌ రూపీ పైలట్‌ ప్రాజెక్టును ప్రారంభించనుంది. తొలుత ఎంపిక చేసిన ముంబయి, న్యూఢిల్లీ, బెంగళూరు, భువనేశ్వర్‌ నగరాల్లో ఈ-రూపాయిని అందుబాటులో ఉంచుతున్నట్లు ఆర్‌బిఐ పేర్కొంది. 

#DigitalRupee #RBI https://t.co/GAX4F5jHFF"
1854,2022-11-30 05:24:29+00:00,newstrackmedia,"Digital Rupee: जानिए क्या है डिजिटल करेंसी, कैसे करेंगे आप कल से इसका इस्तेमाल
#newstrack #newstrackofficial #DigitalRupee 
https://t.co/0eDsvtax1u"
1855,2022-11-30 05:20:13+00:00,PMProuk,RBI Begins First Retail Digital Rupee Pilot in 13 Indian Cities With 8 Banks – Regulation Bitcoin News #Digital  https://t.co/rnZi34eroU
1856,2022-11-30 05:20:00+00:00,DainikBhaskar,"भारतीय रिजर्व बैंक ने 1 दिसंबर को रिटेल डिजिटल रुपी के पायलट प्रोजेक्ट को लॉन्च करने की घोषणा की है। ई-रुपी का डिस्ट्रीब्यूशन बैंकों के माध्यम से किया जाएगा। यूजर इसे मोबाइल फोन और डिवाइसेज में डिजिटल वॉलेट में रख सकेंगे।

https://t.co/hO3HVqcM49 
#business #DigitalRupee @RBI https://t.co/gQM9qNzTU6"
1857,2022-11-30 05:19:49+00:00,tejash_24,#DigitalRupee Track all updates from RBI India here https://t.co/SKTntTdUan https://t.co/LrBbDyngVR
1858,2022-11-30 05:19:44+00:00,sandeshnews,"RBI એ 1 ડિસેમ્બરથી રિટેલ ડિજિટલ રૂપિયો લોન્ચ કરવાની જાહેરાત કરી છે

#RBI #DigitalRupee #Business

https://t.co/gS6WJv55vi

વધુ સમાચાર વાંચવા ડાઉનલોડ કરો સંદેશ ન્યૂઝ એપ : https://t.co/9GGo9xr2hO"
1859,2022-11-30 05:19:30+00:00,manoramaonline,"അച്ചടിച്ച കറൻസി കൈമാറുന്നതുപോലെ തന്നെ ഇടനിലക്കാരനില്ലാത്ത ഇടപാടായിരിക്കും ഡിജിറ്റൽ രൂപ കൊണ്ടു...  #RBI #DigitalRupee #e_rupee 

Read more at: https://t.co/c7MEr0Z0eO https://t.co/cnAR5SvBEn"
1860,2022-11-30 05:16:56+00:00,News18Guj,"1 ડિસેમ્બરથી ડિજિટલ રુપિયા લોન્ચ થશે તો શું તમારે રોકડા રાખવાની જરુર જ નહીં રહે? શું ડિજિટલ રુપિયા પર તમને વ્યાજ મળશે? મનને મુંઝવતા આવા અનેક સવાલોના જવાબ આજે તમને અહીં મળશે. #DigitalRupee #BusinessNews #GujaratiNews #RBI 
https://t.co/l5wlWSrO1R"
1861,2022-11-30 05:16:45+00:00,getbitcoinready,"RBI Begins First Retail Digital Rupee Pilot in 13 Indian Cities With 8 Banks
#Bitcoin #Crypto 
https://t.co/TN84cttFuq https://t.co/BTmaJ7XV8I"
1862,2022-11-30 05:15:43+00:00,v_sanjai,"The advantage that it will have over other currencies is that of security &amp; eliminates the risk of counterfeiting apart from reducing the cost of printing of currency notes.
#DigitalRupee #rbi https://t.co/Ap25wo0rTk"
1863,2022-11-30 05:14:58+00:00,techportalntw,"According to the @RBI, the bank has already tapped a number of banks who will be participating in the pilot for the digital currency in the retail segment. Read here! 

#rbi #erupee #digitalrupee #retail #pilot #digitalcurrency #breakingnews #rupee
https://t.co/lI0VfhFDKq"
1864,2022-11-30 05:12:25+00:00,cryptoholicscom,RBI Begins First Retail Digital Rupee Pilot in 13 Indian Cities With 8 Banks - https://t.co/8Eq5vSE7Tx #cryptocurrency #crypto #bitcoin https://t.co/h74TDQQXO3
1865,2022-11-30 05:11:06+00:00,OdishaLive,"ପ୍ରଥମେ ଏହି ଇ-ରୁପିର ରିଟେଲ ଟ୍ରାଞ୍ଜାକ୍ସନର ପାଇଲଟ ପ୍ରୋଜେକ୍ଟ ଆରମ୍ଭ ହେବ। ଭାରତୀୟ ଷ୍ଟେଟ୍ ବ୍ୟାଙ୍କ ଓ ଆସିଆସିଆଇ ବ୍ୟାଙ୍କ ସମେତ ଆଉ ୮ଟି ବ୍ୟାଙ୍କରେ ଏହି ସୁବିଧା ଉପଲବ୍ଧ ହେବ। 

#DigitalRupee #ERupee #December1 #RBI #RetailDigitalRupee #RetailTransaction @RBI

https://t.co/dUqeWPBe3S"
1866,2022-11-30 05:10:01+00:00,SirDuCutj,"#crypto #bitcoin #altcoin #NFTs #btc #eth #xrp
RBI Begins First Retail Digital Rupee Pilot in 13 Indian Cities With 8 Banks
Source : https://t.co/xI93inRzjE
Blog : https://t.co/PCnHEZ3Rft
Link : https://t.co/DsRuivuutU
For latest crypto news press Follow!"
1867,2022-11-30 05:09:07+00:00,basketnews_io,"[BTCTN]: India’s central bank, #RBI, is launching its first retail #digitalrupee pilot on Dec. 1. The #CBDC will be tested in 13 cities with the participation of 8 banks. #crypto #cryptocurrency https://t.co/j7RQSVy6HM"
1868,2022-11-30 05:06:08+00:00,dumbwire,#Regulation #CBDC #centralbankdigitalcurrency #digitalrupee RBI Begins First Retail Digital Rupee Pilot in 13 Indian Cities With 8 Banks https://t.co/97YREe1KlS - https://t.co/HzksZFGgpd https://t.co/IJgCwyLRpH
1869,2022-11-30 05:06:07+00:00,CappcoinsCrypto,RBI Begins First Retail Digital Rupee Pilot in 13 Indian Cities With 8 Banks https://t.co/0OZiC1GrLr #crypto #cryptocurrency #bitcoin
1870,2022-11-30 05:06:05+00:00,der_hoeker,#Regulation #CBDC RBI Begins First Retail Digital Rupee Pilot in 13 Indian Cities With 8 Banks https://t.co/4hHHxtzjmk
1871,2022-11-30 05:06:04+00:00,Coinboard,RBI Begins First Retail Digital Rupee Pilot in 13 Indian Cities With 8 Banks https://t.co/4JSHoqi3IV #Regulation #CBDC #centralbankdigitalcurrency #digitalrupee
1872,2022-11-30 05:04:45+00:00,Bitcoin_Korea,"India’s central bank, #RBI, is launching its first retail #digitalrupee pilot on Dec. 1. The #CBDC will be tested in 13 cities with the participation of 8 banks. #crypto #cryptocurrency https://t.co/rg6ViiAspN (via Twitter https://t.co/7GaiQhKpNg)"
